timestamps,TP9,AF7
1533058235,3.418,37.109
1533058235,12.695,36.621
1533058235,28.809,41.016
1533058236,30.762,43.457
1533058236,15.625,43.945
1533058236,10.254,41.992
1533058236,16.113,41.504
1533058236,26.855,44.922
1533058236,36.621,45.41
1533058236,28.809,41.016
1533058236,12.695,41.016
1533058236,12.207,42.969
1533058236,28.32,42.48
1533058236,41.992,37.598
1533058236,29.297,30.273
1533058236,12.207,25.391
1533058236,16.602,27.832
1533058236,35.156,31.738
1533058236,45.898,28.32
1533058236,27.832,24.414
1533058236,20.996,24.414
1533058236,25.391,25.879
1533058236,31.25,27.344
1533058236,42.48,31.25
1533058236,26.367,27.832
1533058236,13.184,20.508
1533058236,13.672,19.531
1533058236,17.578,22.949
1533058236,32.715,25.879
1533058236,27.344,21.484
1533058236,17.09,20.02
1533058236,21.973,22.461
1533058236,28.32,21.484
1533058236,38.086,19.531
1533058236,35.156,19.043
1533058236,23.438,19.043
1533058236,19.531,18.555
1533058236,23.438,21.973
1533058236,39.062,24.414
1533058236,33.691,21.484
1533058236,16.113,20.508
1533058236,9.766,22.461
1533058236,13.184,20.996
1533058236,31.25,18.066
1533058236,36.133,18.066
1533058236,21.973,17.09
1533058236,20.996,18.066
1533058236,28.32,20.996
1533058236,35.645,17.578
1533058236,39.062,15.625
1533058236,29.785,14.648
1533058236,14.16,17.09
1533058236,20.02,20.02
1533058236,42.48,17.09
1533058236,41.504,20.02
1533058236,36.133,22.461
1533058236,25.391,12.695
1533058236,8.301,9.766
1533058236,16.602,16.113
1533058236,24.414,20.996
1533058236,15.137,23.926
1533058236,14.16,24.414
1533058236,18.555,20.996
1533058236,30.762,18.066
1533058236,44.434,18.555
1533058236,35.645,20.02
1533058236,27.832,20.508
1533058236,23.926,18.066
1533058236,34.18,18.555
1533058236,48.828,22.461
1533058236,44.434,22.949
1533058236,36.133,20.02
1533058236,32.227,18.066
1533058236,33.691,18.555
1533058236,41.016,20.508
1533058236,36.133,23.438
1533058236,27.344,26.855
1533058236,22.461,29.297
1533058236,20.996,29.297
1533058236,37.598,31.738
1533058236,33.691,28.809
1533058236,19.043,24.414
1533058236,16.602,22.949
1533058236,23.926,23.926
1533058236,37.598,25.879
1533058236,34.18,22.461
1533058236,25.391,22.949
1533058236,15.625,20.508
1533058236,16.602,19.043
1533058236,34.668,21.973
1533058236,32.227,20.996
1533058236,16.602,19.043
1533058236,7.324,21.973
1533058236,3.906,27.344
1533058236,21.973,30.273
1533058236,31.25,31.738
1533058236,14.16,28.809
1533058236,10.254,31.738
1533058236,20.02,27.832
1533058236,30.273,23.926
1533058236,37.109,31.738
1533058236,31.738,28.32
1533058236,14.648,25.879
1533058236,17.09,30.273
1533058236,28.32,33.203
1533058236,36.621,33.691
1533058236,35.156,36.133
1533058236,30.273,39.062
1533058236,26.367,40.039
1533058236,32.227,37.598
1533058236,46.875,33.203
1533058236,47.852,30.762
1533058236,35.645,28.32
1533058236,24.414,25.391
1533058236,33.203,24.414
1533058236,53.711,20.508
1533058236,48.828,20.508
1533058236,34.18,22.949
1533058236,27.344,24.414
1533058236,25.879,24.414
1533058236,41.016,20.02
1533058236,43.457,19.043
1533058236,31.738,20.02
1533058236,29.785,18.555
1533058236,29.785,19.531
1533058236,39.551,19.043
1533058236,40.527,18.555
1533058236,29.297,20.02
1533058236,21.973,20.02
1533058236,26.367,18.066
1533058236,43.945,17.578
1533058236,50.293,20.508
1533058236,43.457,22.461
1533058236,30.762,22.461
1533058236,25.391,17.578
1533058236,39.551,14.648
1533058236,52.734,19.531
1533058236,41.016,22.461
1533058236,23.926,24.414
1533058236,21.973,27.832
1533058236,34.18,29.785
1533058236,38.574,32.227
1533058236,28.32,32.715
1533058236,21.973,28.32
1533058236,21.973,28.809
1533058236,27.344,33.203
1533058236,35.645,35.156
1533058236,35.156,33.691
1533058236,27.344,33.203
1533058236,24.902,36.133
1533058236,28.809,34.668
1533058236,35.156,28.32
1533058236,35.156,25.391
1533058236,23.926,25.879
1533058236,19.043,25.879
1533058236,24.414,25.879
1533058236,38.574,23.926
1533058236,37.598,18.066
1533058236,20.508,14.16
1533058236,9.766,13.672
1533058236,16.602,15.137
1533058236,32.227,16.602
1533058236,37.109,17.09
1533058236,32.715,15.137
1533058236,20.508,16.602
1533058236,17.578,15.625
