timestamps,TP9,AF7
1533222561,36.621,35.645
1533222561,51.27,38.574
1533222561,65.918,41.016
1533222561,63.965,40.527
1533222561,54.688,39.062
1533222561,43.457,36.621
1533222561,50.293,38.574
1533222561,67.383,38.086
1533222561,75.684,37.598
1533222561,71.289,35.645
1533222561,62.012,34.668
1533222561,59.082,38.086
1533222561,65.918,35.645
1533222561,76.66,37.109
1533222561,68.848,44.922
1533222561,58.594,49.316
1533222561,55.176,46.387
1533222561,59.082,44.434
1533222561,63.965,48.828
1533222561,58.105,52.246
1533222561,45.41,46.875
1533222561,39.551,42.48
1533222561,57.129,44.434
1533222561,69.336,41.992
1533222561,60.547,41.016
1533222561,44.434,41.504
1533222561,38.086,45.41
1533222561,46.387,44.434
1533222561,57.129,41.016
1533222561,59.082,44.922
1533222561,50.781,48.34
1533222561,45.41,48.828
1533222561,45.898,45.898
1533222561,64.941,45.898
1533222561,72.754,50.293
1533222561,47.852,48.828
1533222561,37.109,46.387
1533222561,44.922,46.387
1533222561,65.918,48.34
1533222561,65.918,46.875
1533222561,46.387,48.828
1533222561,44.922,48.828
1533222561,52.246,44.434
1533222561,64.453,43.457
1533222561,68.359,43.457
1533222561,58.105,45.898
1533222561,50.781,43.945
1533222561,50.293,39.551
1533222561,61.035,40.039
1533222561,67.383,37.598
1533222561,55.664,38.086
1533222561,39.062,39.062
1533222561,43.457,40.039
1533222561,64.453,41.504
1533222561,72.754,38.574
1533222561,80.078,47.363
1533222561,76.172,53.711
1533222561,42.48,41.016
1533222561,40.527,35.645
1533222561,61.523,42.969
1533222561,60.547,41.016
1533222561,56.152,33.203
1533222561,45.898,29.297
1533222561,47.363,25.879
1533222561,63.965,29.785
1533222561,55.664,30.762
1533222561,36.621,31.738
1533222561,32.227,34.668
1533222561,45.41,33.203
1533222561,65.43,31.25
1533222561,58.594,34.668
1533222561,43.945,37.598
1533222561,42.969,39.551
1533222561,46.875,45.41
1533222561,55.664,52.246
1533222561,56.641,52.734
1533222561,43.945,52.734
1533222561,33.691,56.152
1533222561,35.156,53.711
1533222561,52.246,53.223
1533222561,62.5,56.152
1533222561,48.34,51.27
1533222561,38.086,49.805
1533222561,41.016,45.41
1533222561,56.641,46.387
1533222561,65.43,50.781
1533222561,48.828,46.387
1533222561,35.156,45.41
1533222561,40.527,44.922
1533222561,49.805,41.992
1533222561,53.223,41.016
1533222561,40.039,41.504
1533222561,31.738,46.875
1533222561,42.969,52.734
1533222561,50.781,46.387
1533222561,56.152,41.992
1533222561,44.434,42.48
1533222561,22.461,39.551
1533222561,16.602,35.645
1533222561,34.18,36.621
1533222561,54.688,41.992
1533222561,49.805,42.969
1533222561,34.18,41.016
1533222561,28.809,39.062
1533222561,55.176,53.223
1533222561,78.613,68.359
1533222561,68.848,63.965
1533222561,47.852,61.523
1533222561,35.156,58.594
1533222561,55.176,56.641
1533222561,71.289,55.664
1533222561,52.246,48.34
1533222561,36.133,50.781
1533222561,29.297,49.316
1533222561,33.691,42.969
1533222561,52.246,42.48
1533222561,46.875,43.945
1533222561,36.621,44.434
1533222561,27.832,38.574
1533222561,22.461,35.645
1533222561,42.48,37.109
1533222561,51.758,36.621
1533222561,35.645,35.645
1533222561,29.297,34.18
1533222561,39.062,43.945
1533222561,71.289,64.453
1533222562,106.445,88.379
1533222562,91.309,97.168
1533222562,50.781,70.801
1533222562,39.551,53.711
1533222562,52.734,52.246
1533222562,64.941,54.199
1533222562,54.199,50.781
1533222562,27.832,44.922
1533222562,24.414,44.434
1533222562,32.715,40.039
1533222562,40.039,38.574
1533222562,38.574,48.34
1533222562,25.879,57.129
1533222562,29.297,59.57
1533222562,45.41,58.594
1533222562,58.105,56.152
1533222562,45.898,49.316
1533222562,37.598,51.758
1533222562,52.734,62.012
1533222562,72.266,72.266
1533222562,73.73,67.383
1533222562,49.316,51.27
1533222562,21.973,41.016
1533222562,20.02,35.156
1533222562,31.738,34.668
1533222562,36.621,31.25
1533222562,31.25,28.809
1533222562,26.367,34.18
1533222562,37.109,44.434
1533222562,44.434,45.898
1533222562,49.805,36.133
1533222562,52.246,35.645
1533222562,31.738,36.621
1533222562,17.578,35.645
1533222562,31.25,35.156
1533222562,40.527,30.762
1533222562,45.898,35.645
1533222562,46.875,44.434
1533222562,26.367,41.992
1533222562,17.09,38.086
1533222562,26.855,31.738
1533222562,43.457,36.621
1533222562,24.902,40.039
1533222562,-1.465,34.668
1533222562,10.742,35.156
1533222562,31.25,32.715
1533222562,38.086,32.715
1533222562,24.414,30.762
1533222562,12.695,29.785
1533222562,20.996,28.809
1533222562,37.598,31.25
1533222562,46.875,32.227
1533222562,35.156,28.32
1533222562,20.996,34.18
1533222562,22.949,34.18
1533222562,37.598,30.273
1533222562,46.875,32.227
1533222562,34.18,30.273
1533222562,12.207,31.738
1533222562,6.348,32.715
1533222562,24.414,32.715
1533222562,45.898,33.691
1533222562,41.992,33.691
1533222562,25.879,35.645
1533222562,22.949,36.621
1533222562,35.645,37.598
1533222562,42.48,31.25
1533222562,35.156,32.715
1533222562,22.461,34.18
1533222562,36.621,33.691
1533222562,46.387,35.156
1533222562,47.852,31.738
1533222562,44.922,31.738
1533222562,23.438,39.551
1533222562,11.719,41.016
1533222562,18.066,36.621
1533222562,35.156,35.645
1533222562,40.527,36.133
1533222562,23.438,37.109
1533222562,1.465,35.156
1533222562,4.395,29.785
1533222562,28.32,32.227
1533222562,41.016,37.598
1533222562,20.02,35.645
1533222562,-4.883,29.785
1533222562,5.371,31.25
1533222562,31.25,38.574
1533222562,57.129,49.316
1533222562,35.156,39.551
1533222562,-9.766,24.902
1533222562,-7.812,22.461
1533222562,12.695,22.949
1533222562,23.438,20.996
1533222562,7.812,17.09
1533222562,-16.602,18.555
1533222562,-11.719,16.113
1533222562,8.301,16.602
1533222562,16.602,17.578
1533222562,13.184,18.555
1533222562,5.371,20.02
1533222562,9.277,19.043
1533222562,21.973,19.043
1533222562,30.273,20.02
1533222562,24.902,22.461
1533222562,7.324,24.414
1533222562,-0.977,22.461
1533222562,16.602,23.926
1533222562,31.25,22.461
1533222562,23.438,22.461
1533222562,7.812,21.973
1533222562,-2.93,19.043
1533222562,8.301,20.996
1533222562,32.227,24.902
1533222562,34.668,26.367
1533222562,13.672,26.367
1533222562,8.301,29.297
1533222562,22.461,25.879
1533222562,37.598,27.832
1533222562,45.41,33.203
1533222562,28.809,31.738
1533222562,11.719,32.227
1533222562,22.949,34.668
1533222562,38.086,35.156
1533222562,41.016,32.227
1533222562,27.832,30.762
1533222562,12.207,32.227
1533222562,15.625,31.738
1533222562,29.785,33.691
1533222562,33.691,34.18
1533222562,23.438,31.738
1533222562,14.16,32.227
1533222562,18.555,37.598
1533222562,29.785,37.598
1533222562,28.809,31.738
1533222562,22.461,34.18
1533222562,20.996,39.551
1533222562,23.438,35.156
1533222562,35.645,31.738
1533222562,47.852,32.227
1533222562,46.875,32.227
1533222562,29.297,33.691
1533222562,26.855,34.18
1533222562,47.363,33.203
1533222562,52.734,33.691
1533222562,39.062,34.18
1533222562,20.996,35.645
1533222562,9.277,37.109
1533222562,20.996,33.691
1533222562,37.109,33.691
1533222562,35.645,39.551
1533222562,18.555,41.016
1533222562,7.812,37.598
1533222562,21.973,37.109
1533222562,42.48,33.691
1533222562,35.156,33.691
1533222562,12.695,38.086
1533222562,12.695,38.574
1533222562,28.32,36.133
1533222562,43.457,36.133
1533222562,49.316,41.504
1533222562,37.109,41.504
1533222562,27.832,42.969
1533222562,37.598,42.48
1533222562,56.152,44.434
1533222562,63.965,51.758
1533222562,43.945,50.293
1533222562,22.461,47.363
1533222562,23.438,43.945
1533222562,42.969,44.922
1533222562,55.664,47.852
1533222562,52.734,48.828
1533222562,41.992,50.781
1533222562,19.531,44.434
1533222562,18.066,40.527
1533222562,32.715,41.504
1533222562,30.273,43.945
1533222562,28.32,48.34
1533222562,39.062,46.875
1533222562,55.176,43.945
1533222562,68.848,55.664
1533222562,59.57,58.105
1533222562,38.086,54.688
1533222562,44.922,59.57
1533222562,59.57,61.523
1533222562,61.035,55.176
1533222562,51.758,53.223
1533222562,32.715,47.363
1533222562,32.715,41.016
1533222562,50.293,40.527
1533222562,61.035,44.434
1533222562,59.082,48.34
1533222562,33.691,46.387
1533222562,14.648,43.457
1533222562,23.438,45.41
1533222562,29.785,42.48
1533222562,26.367,44.434
1533222562,10.742,47.363
1533222562,4.395,41.016
1533222562,16.113,38.574
1533222562,29.785,39.062
1533222562,28.32,41.504
1533222562,12.695,38.086
1533222562,15.137,42.48
1533222562,35.156,51.27
1533222562,48.34,47.363
1533222562,48.34,42.969
1533222562,28.32,38.574
1533222562,22.461,42.969
1533222562,33.203,45.898
1533222562,42.48,40.527
1533222562,49.316,41.504
1533222562,41.504,46.387
1533222562,20.508,41.504
1533222562,14.648,36.621
1533222562,35.645,38.574
1533222562,24.902,34.668
1533222562,12.207,34.18
1533222562,10.254,35.645
1533222562,8.789,35.645
1533222562,27.344,35.645
1533222562,41.016,34.18
1533222562,30.762,39.062
1533222562,3.906,42.48
1533222562,8.789,39.551
1533222562,35.645,42.969
1533222562,49.805,45.41
1533222562,38.574,43.457
1533222562,17.578,41.504
1533222562,27.344,36.621
1533222562,42.48,38.574
1533222562,47.363,45.41
1533222562,41.016,43.945
1533222562,25.391,41.504
1533222562,30.273,39.551
1533222562,40.039,42.969
1533222562,49.316,44.434
1533222562,43.457,42.969
1533222562,21.484,40.527
1533222562,11.23,39.551
1533222562,20.996,41.504
1533222562,36.621,37.109
1533222562,39.551,39.551
1533222562,25.391,42.969
1533222562,17.578,40.039
1533222562,31.25,44.922
1533222562,46.387,46.875
1533222562,55.176,45.898
1533222562,40.527,46.387
1533222562,27.832,40.527
1533222562,37.109,39.062
1533222562,52.246,44.922
1533222562,57.617,49.316
1533222562,43.945,49.316
1533222562,27.832,45.898
1533222562,27.344,44.922
1533222562,41.992,45.898
1533222563,42.969,46.387
1533222563,27.832,48.34
1533222563,10.254,48.34
1533222563,14.648,46.875
1533222563,40.039,44.922
1533222563,52.246,45.898
1533222563,40.039,44.922
1533222563,25.391,41.992
1533222563,30.273,41.504
1533222563,41.016,41.992
1533222563,47.852,47.363
1533222563,34.668,44.434
1533222563,12.207,35.645
1533222563,14.648,40.039
1533222563,30.273,45.898
1533222563,40.527,50.293
1533222563,37.598,53.223
1533222563,22.461,49.316
1533222563,18.066,49.316
1533222563,32.715,48.34
1533222563,45.898,47.852
1533222563,40.039,47.852
1533222563,26.855,45.41
1533222563,13.672,41.992
1533222563,18.555,39.062
1533222563,30.273,39.062
1533222563,20.508,40.527
1533222563,1.953,38.574
1533222563,-2.93,34.668
1533222563,12.207,29.785
1533222563,31.25,23.926
1533222563,35.645,26.367
1533222563,21.484,27.832
1533222563,13.184,26.855
1533222563,25.391,32.227
1533222563,34.668,31.25
1533222563,35.645,31.25
1533222563,24.414,33.691
1533222563,12.695,35.645
1533222563,22.949,38.086
1533222563,41.504,37.109
1533222563,37.598,37.598
1533222563,20.996,37.109
1533222563,12.207,38.086
1533222563,12.695,38.574
1533222563,25.391,37.598
1533222563,38.086,35.645
1533222563,23.438,29.785
1533222563,0.977,29.297
1533222563,10.254,34.18
1533222563,30.762,38.574
1533222563,39.062,42.48
1533222563,35.645,47.363
1533222563,18.555,45.898
1533222563,15.137,40.039
1533222563,31.25,36.621
1533222563,38.086,35.645
1533222563,31.25,35.645
1533222563,18.066,35.156
1533222563,9.277,27.832
1533222563,20.508,23.438
1533222563,37.598,24.902
1533222563,34.18,21.484
1533222563,16.113,19.043
1533222563,6.836,20.996
1533222563,15.137,19.043
1533222563,30.762,18.555
1533222563,32.715,19.043
1533222563,19.531,20.996
1533222563,8.789,21.973
1533222563,20.996,22.461
1533222563,36.621,24.902
1533222563,39.551,26.855
1533222563,22.949,25.391
1533222563,9.766,23.926
1533222563,15.625,23.926
1533222563,37.598,26.367
1533222563,48.828,29.785
1533222563,32.227,30.273
1533222563,21.484,34.18
1533222563,28.32,32.715
1533222563,46.387,29.785
1533222563,56.152,33.691
1533222563,34.668,29.785
1533222563,18.555,29.297
1533222563,31.25,31.25
1533222563,45.898,30.762
1533222563,52.734,31.25
1533222563,44.922,27.832
1533222563,33.691,28.32
1533222563,37.109,27.832
1533222563,55.176,29.785
1533222563,56.152,33.691
1533222563,37.109,28.32
1533222563,25.879,27.344
1533222563,27.344,28.32
1533222563,40.527,28.809
1533222563,51.758,29.297
1533222563,37.598,28.32
1533222563,17.09,29.785
1533222563,23.438,33.691
1533222563,36.133,35.156
1533222563,48.828,33.691
1533222563,48.34,35.645
1533222563,27.832,40.039
1533222563,18.066,34.18
1533222563,26.855,32.715
1533222563,43.457,33.691
1533222563,46.387,26.855
1533222563,20.996,29.297
1533222563,17.09,38.574
1533222563,39.062,38.574
1533222563,57.129,35.156
1533222563,57.617,32.227
1533222563,38.086,35.645
1533222563,28.32,42.969
1533222563,44.434,42.48
1533222563,54.199,39.551
1533222563,45.898,37.109
1533222563,23.438,32.227
1533222563,8.301,31.738
1533222563,18.555,33.691
1533222563,32.227,33.203
1533222563,30.762,33.691
1533222563,11.23,38.086
1533222563,-8.789,38.086
1533222563,-3.418,34.18
1533222563,23.926,30.762
1533222563,35.645,32.715
1533222563,8.789,32.715
1533222563,-11.719,30.273
1533222563,-1.953,32.715
1533222563,10.254,36.133
1533222563,14.16,33.691
1533222563,7.812,29.785
1533222563,-10.254,26.855
1533222563,-7.324,27.832
1533222563,14.16,32.227
1533222563,26.855,33.691
1533222563,19.043,29.785
1533222563,2.93,27.832
1533222563,9.766,29.785
1533222563,25.879,30.762
1533222563,36.133,32.227
1533222563,32.715,29.297
1533222563,15.137,27.344
1533222563,13.184,32.227
1533222563,28.32,37.109
1533222563,32.227,36.133
1533222563,20.996,34.18
1533222563,15.137,38.086
1533222563,9.277,40.527
1533222563,12.695,37.598
1533222563,27.832,33.203
1533222563,25.391,30.762
1533222563,13.184,33.691
1533222563,7.324,34.668
1533222563,13.184,33.203
1533222563,35.156,33.203
1533222563,37.598,32.715
1533222563,7.324,30.273
1533222563,-2.441,24.902
1533222563,19.043,26.855
1533222563,30.762,29.297
1533222563,30.762,25.879
1533222563,24.414,28.809
1533222563,12.695,32.227
1533222563,23.438,35.645
1533222563,42.48,39.062
1533222563,43.457,37.598
1533222563,33.203,39.551
1533222563,16.602,40.039
1533222563,12.695,38.574
1533222563,20.508,40.527
1533222563,26.855,41.016
1533222563,21.484,35.645
1533222563,7.812,33.691
1533222563,9.277,52.246
1533222563,17.09,54.688
1533222563,20.996,45.898
1533222563,22.461,50.781
1533222563,12.695,48.34
1533222563,9.277,37.598
1533222563,30.762,31.738
1533222563,41.016,28.32
1533222563,39.062,29.785
1533222563,29.297,29.785
1533222563,19.043,30.762
1533222563,28.809,31.738
1533222563,41.504,27.832
1533222563,41.504,31.25
1533222563,19.531,32.227
1533222563,12.207,31.25
1533222563,26.855,30.273
1533222563,34.668,27.832
1533222563,34.668,32.227
1533222563,21.484,36.133
1533222563,13.184,31.738
1533222563,20.508,32.715
1533222563,38.574,33.203
1533222563,46.875,31.25
1533222563,28.809,32.715
1533222563,13.184,31.25
1533222563,15.625,31.738
1533222563,34.18,35.156
1533222563,45.898,35.156
1533222563,34.668,38.086
1533222563,20.996,40.039
1533222563,26.855,43.457
1533222563,44.922,45.898
1533222563,43.945,41.992
1533222563,21.484,42.969
1533222563,3.418,45.898
1533222563,9.277,48.34
1533222563,31.738,44.922
1533222563,40.039,41.992
1533222563,23.926,43.945
1533222563,2.93,41.016
1533222563,2.93,39.551
1533222563,25.391,38.574
1533222563,37.598,37.109
1533222563,24.902,37.109
1533222563,8.301,36.133
1533222563,13.672,35.645
1533222563,33.203,34.18
1533222563,42.969,36.621
1533222563,35.645,38.086
1533222563,31.738,33.691
1533222563,35.645,34.668
1533222563,47.852,35.645
1533222563,64.453,34.668
1533222563,61.523,34.668
1533222563,40.527,29.785
1533222563,28.809,26.367
1533222563,38.574,27.832
1533222563,56.152,30.762
1533222563,51.758,30.273
1533222563,29.785,30.762
1533222563,21.484,29.785
1533222563,39.062,29.297
1533222563,56.152,30.762
1533222563,50.781,26.855
1533222563,37.109,21.973
1533222563,35.645,26.367
1533222563,51.27,29.297
1533222563,61.523,27.832
1533222563,58.105,28.32
1533222563,41.504,27.832
1533222563,24.902,31.738
1533222563,28.32,34.18
1533222563,43.457,28.809
1533222563,54.199,24.902
1533222563,40.527,23.926
1533222563,13.184,18.066
1533222563,8.301,18.066
1533222563,29.785,26.855
1533222564,35.645,26.367
1533222564,20.508,24.902
1533222564,11.23,32.715
1533222564,15.137,35.645
1533222564,28.32,34.668
1533222564,46.387,33.203
1533222564,34.18,37.109
1533222564,1.465,40.039
1533222564,-0.977,39.062
1533222564,19.043,35.156
1533222564,30.273,34.18
1533222564,20.996,38.086
1533222564,1.953,37.109
1533222564,1.465,37.109
1533222564,19.531,38.574
1533222564,37.109,39.062
1533222564,31.25,40.039
1533222564,3.906,38.574
1533222564,-3.906,38.574
1533222564,12.695,39.062
1533222564,34.668,43.457
1533222564,32.715,44.434
1533222564,14.16,39.551
1533222564,7.324,41.504
1533222564,18.555,45.41
1533222564,32.227,42.969
1533222564,32.227,40.527
1533222564,14.16,38.574
1533222564,-6.348,37.598
1533222564,4.395,35.156
1533222564,33.203,34.668
1533222564,40.527,40.527
1533222564,22.461,41.016
1533222564,0.488,35.156
1533222564,11.23,35.156
1533222564,36.133,38.086
1533222564,47.363,36.133
1533222564,37.598,34.18
1533222564,11.23,37.109
1533222564,11.719,36.133
1533222564,34.18,33.691
1533222564,36.133,36.133
1533222564,21.484,34.668
1533222564,16.602,38.086
1533222564,21.973,40.039
1533222564,32.715,32.715
1533222564,50.293,30.762
1533222564,40.039,34.668
1533222564,17.578,34.668
1533222564,17.578,31.25
1533222564,37.598,32.715
1533222564,49.805,31.738
1533222564,40.527,29.297
1533222564,24.902,29.785
1533222564,23.438,31.738
1533222564,36.133,33.203
1533222564,45.898,34.18
1533222564,33.203,29.297
1533222564,17.09,29.785
1533222564,16.602,38.574
1533222564,33.691,38.086
1533222564,53.711,32.715
1533222564,35.156,33.691
1533222564,10.742,34.668
1533222564,6.836,30.273
1533222564,14.648,26.855
1533222564,26.367,29.785
1533222564,29.785,35.645
1533222564,18.555,32.715
1533222564,12.695,31.25
1533222564,18.555,29.297
1533222564,32.227,25.879
1533222564,35.645,24.902
1533222564,17.578,25.879
1533222564,5.371,31.25
1533222564,13.184,31.25
1533222564,31.25,24.902
1533222564,40.527,29.297
1533222564,27.832,25.391
1533222564,10.742,18.555
1533222564,15.137,21.973
1533222564,24.902,22.461
1533222564,31.738,25.391
1533222564,31.25,28.32
1533222564,21.973,27.832
1533222564,18.066,29.297
1533222564,29.785,28.32
1533222564,37.109,31.738
1533222564,21.484,36.621
1533222564,20.02,40.527
1533222564,21.484,37.598
1533222564,20.996,31.738
1533222564,38.086,32.715
1533222564,35.156,35.645
1533222564,5.859,34.668
1533222564,7.324,35.156
1533222564,31.738,38.086
1533222564,45.898,35.156
1533222564,41.992,36.621
1533222564,19.043,35.645
1533222564,16.602,33.691
1533222564,50.293,40.039
1533222564,61.523,49.805
1533222564,53.223,54.199
1533222564,39.551,45.41
1533222564,27.344,39.551
1533222564,28.809,47.363
1533222564,34.668,52.734
1533222564,33.691,41.992
1533222564,11.719,37.109
1533222564,-3.418,42.48
1533222564,4.883,43.945
1533222564,18.555,38.574
1533222564,22.461,39.551
1533222564,5.371,43.457
1533222564,2.441,41.992
1533222564,19.531,38.086
1533222564,36.133,34.18
1533222564,41.992,36.133
1533222564,20.996,38.086
1533222564,11.23,43.457
1533222564,24.414,43.945
1533222564,34.18,39.551
1533222564,36.133,37.109
1533222564,27.832,39.062
1533222564,20.996,44.434
1533222564,22.461,43.457
1533222564,33.203,40.527
1533222564,40.527,42.48
1533222564,25.391,43.945
1533222564,4.395,40.039
1533222564,10.742,41.016
1533222564,28.32,42.48
1533222564,41.016,42.969
1533222564,26.367,43.457
